#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Dcub	D-stat	ChiSq
18	1353627986	495262	891	290	101	851	86	156	1145	0.000516118	0.080213904	1.203208556
18	1354128403	495489	862	306	87	824	61	110	1046	0.005421693	0.175675676	4.567567568
18	1354628820	495120	885	307	47	720	65	131	1122	-0.004151102	-0.160714286	2.892857143
18	1355129237	495548	907	298	68	717	82	143	1212	-0.000813037	-0.093333333	1.306666667
18	1355629654	494358	953	285	128	798	76	179	1146	0.016562257	0.254901961	13.25490196
18	1356130071	496113	958	335	109	929	74	199	845	0.006996017	0.191256831	6.693989071
18	1356630488	493430	956	357	115	934	149	134	1081	-0.002136117	-0.128787879	4.378787879
18	1357130905	494231	976	482	135	970	160	159	1075	-0.000608631	-0.084745763	2.118644068
18	1357631322	494920	982	414	101	862	146	128	1174	-0.006047093	-0.182186235	8.198380567
18	1358131739	493414	1037	480	198	1065	178	149	1235	0.000150497	0.053191489	1.063829787
18	1358632156	494609	1076	349	102	894	105	215	1188	-3.04406E-06	-0.014492754	0.043478261
18	1359132573	494070	1101	489	160	991	163	235	1073	-8.01228E-07	-0.009287926	0.027863777
18	1359632990	340340	807	453	227	629	138	138	943	0.014497444	0.243835616	21.70136986
19	1360133407	495852	663	249	39	610	46	43	1210	-0.000558518	-0.082352941	0.576470588
19	1360633824	494567	779	281	72	809	44	85	1709	0.014063717	0.24137931	6.75862069
19	1361134241	495023	804	250	85	756	70	58	1524	0.000906314	0.096774194	1.451612903
19	1361634658	494449	899	399	111	881	113	209	1380	-7.1178E-07	-0.008928571	0.017857143
19	1362135075	495803	726	186	41	683	38	109	1182	5.47624E-05	0.037974684	0.113924051
19	1362635492	496274	686	218	47	591	69	125	1062	-0.006821723	-0.189655172	4.172413793
19	1363135909	495773	705	168	42	661	66	69	1367	-0.010973937	-0.222222222	5.333333333
19	1363636326	495111	750	281	79	716	90	99	1367	-0.000275752	-0.065088757	0.715976331
19	1364136743	495235	752	335	152	810	78	98	1243	0.03330517	0.32173913	23.80869565
19	1364637160	495139	955	369	147	772	86	192	1219	0.017944103	0.261802575	15.96995708
19	1365137577	494527	1066	514	173	925	137	166	1157	0.001566111	0.116129032	4.180645161
19	1365637994	494766	897	426	127	931	107	169	1515	0.000624371	0.085470085	1.709401709
19	1366138411	494141	867	493	123	853	149	137	1499	-0.0008734	-0.095588235	2.485294118
19	1366638828	494798	768	340	88	778	103	152	1320	-0.000484366	-0.078534031	1.178010471
19	1367139245	494574	908	405	116	767	106	226	1595	9.13989E-05	0.045045045	0.45045045
19	1367639662	494048	979	449	138	835	95	271	1272	0.006285468	0.184549356	7.935622318
19	1368140079	494840	804	500	145	806	160	134	1285	-0.000118953	-0.049180328	0.737704918
19	1368640496	495098	830	402	172	836	98	99	1047	0.020587512	0.274074074	20.28148148
19	1369140913	494795	881	490	83	801	143	119	1240	-0.018712354	-0.265486726	15.92920354
19	1369641330	494197	911	515	138	850	137	100	1221	4.80841E-08	0.003636364	0.003636364
19	1370141747	494763	891	465	116	809	166	171	1159	-0.005573945	-0.177304965	8.865248227
19	1370642164	494738	939	462	93	778	187	172	1182	-0.03783637	-0.335714286	31.55714286
19	1371142581	495482	803	394	101	815	135	128	1128	-0.002990203	-0.144067797	4.898305085
19	1371642998	495914	682	293	50	692	101	81	1119	-0.038528286	-0.337748344	17.22516556
19	1372143415	495963	755	289	59	680	96	60	1008	-0.013602229	-0.238709677	8.832258065
19	1372643832	496551	706	239	36	638	60	67	936	-0.015625	-0.25	6
19	1373144249	496107	771	277	63	690	82	98	807	-0.002249867	-0.131034483	2.489655172
19	1373644666	495109	760	250	122	726	69	78	1250	0.021366211	0.277486911	14.70680628
19	1374145083	495355	896	430	120	800	78	148	977	0.009544481	0.212121212	8.909090909
19	1374645500	495467	873	461	127	772	141	156	1207	-0.000142554	-0.052238806	0.731343284
19	1375145917	494918	881	438	159	942	127	146	876	0.001400722	0.111888112	3.58041958
19	1375646334	495272	918	307	92	777	101	238	936	-0.000101404	-0.046632124	0.419689119
19	1376146751	495850	777	412	100	808	118	103	1120	-0.000562922	-0.082568807	1.486238532
19	1376647168	496025	716	310	87	696	73	127	737	0.000669922	0.0875	1.225
19	1377147585	495521	743	344	63	743	73	102	1199	-0.000397542	-0.073529412	0.735294118
19	1377648002	496369	726	276	91	692	67	89	892	0.003504794	0.151898734	3.64556962
19	1378148419	495583	797	346	85	693	85	130	1059	0	0	0
19	1378648836	495200	841	350	135	809	103	155	1246	0.002430631	0.134453782	4.302521008
19	1379149253	493504	1027	729	360	1046	364	384	1540	-1.68641E-07	-0.005524862	0.022099448
19	1379649670	495208	796	429	192	831	264	392	1609	-0.003936434	-0.157894737	11.36842105
19	1380150087	492733	1386	982	487	1134	409	425	783	0.00065972	0.087053571	6.790178571
19	1380650504	495526	895	428	110	907	123	155	818	-0.000173685	-0.055793991	0.725321888
19	1381150921	494173	1123	608	185	959	148	214	888	0.001371742	0.111111111	4.111111111
19	1381651338	494747	1064	449	84	874	160	271	1237	-0.030218388	-0.31147541	23.67213115
19	1382151755	495660	892	421	128	880	127	137	835	6.03086E-08	0.003921569	0.003921569
19	1382652172	494883	980	352	92	858	108	143	902	-0.000512	-0.08	1.28
19	1383152589	495332	904	415	107	779	96	103	927	0.000159107	0.054187192	0.596059113
19	1383653006	494508	1052	550	155	932	154	267	1037	3.38941E-08	0.003236246	0.003236246
19	1384153423	494403	1029	535	175	912	139	215	1282	0.001507018	0.114649682	4.127388535
19	1384653840	494639	951	487	137	969	163	238	1145	-0.000650963	-0.086666667	2.253333333
19	1385154257	494111	959	483	152	892	159	215	1467	-1.14028E-05	-0.022508039	0.15755627
19	1385654674	494863	945	529	160	886	131	259	1045	0.000989726	0.099656357	2.890034364
19	1386155091	494954	971	507	207	862	159	190	1113	0.002255695	0.131147541	6.295081967
19	1386655508	494081	1113	562	175	955	186	205	1237	-2.82915E-05	-0.030470914	0.335180055
19	1387155925	494512	1073	512	191	985	144	276	1229	0.00276159	0.140298507	6.594029851
19	1387656342	494278	902	517	196	899	156	163	1239	0.001467412	0.113636364	4.545454545
19	1388156759	494489	1046	566	127	948	162	240	1149	-0.001776277	-0.121107266	4.238754325
19	1388657176	495434	977	349	58	794	95	169	875	-0.014142653	-0.241830065	8.947712418
19	1389157593	494681	1076	449	179	1030	145	193	980	0.001155585	0.104938272	3.567901235
19	1389658010	494742	1032	444	168	872	115	179	1057	0.006568532	0.187279152	9.925795053
19	1390158427	495351	922	382	82	879	93	159	791	-0.00024835	-0.062857143	0.691428571
19	1390658844	495163	973	403	89	810	97	242	1245	-7.95667E-05	-0.043010753	0.344086022
19	1391159261	495173	825	359	148	943	118	112	1379	0.00143456	0.112781955	3.383458647
19	1391659678	495426	799	331	66	770	80	178	1406	-0.00088171	-0.095890411	1.342465753
19	1392160095	494706	1003	517	183	941	158	204	1263	0.000394055	0.073313783	1.832844575
19	1392660512	494422	962	497	218	973	112	159	1303	0.033141776	0.321212121	34.04848485
19	1393160929	494185	1030	566	156	924	168	290	1089	-5.08053E-05	-0.037037037	0.444444444
19	1393661346	494495	960	546	179	911	188	210	1208	-1.47479E-05	-0.024523161	0.220708447
19	1394161763	494610	947	533	162	940	154	241	1022	1.62259E-05	0.025316456	0.202531646
19	1394662180	495284	902	400	164	791	127	254	1207	0.002055541	0.127147766	4.704467354
19	1395162597	494484	1005	454	160	791	199	163	1188	-0.001282066	-0.108635097	4.236768802
19	1395663014	495163	933	462	146	838	136	196	1023	4.45916E-05	0.035460993	0.354609929
19	1396163431	494838	901	456	202	1015	145	201	1113	0.004432371	0.16426513	9.363112392
19	1396663848	494751	995	478	168	911	184	206	1160	-9.39144E-05	-0.045454545	0.727272727
19	1397164265	494270	983	549	190	1033	190	154	1322	0	0	0
19	1397664682	495400	823	453	124	876	142	162	863	-0.000309865	-0.067669173	1.218045113
19	1398165099	496184	729	520	90	681	95	65	562	-1.97422E-05	-0.027027027	0.135135135
19	1398665516	495077	862	411	67	822	116	117	1345	-0.019197071	-0.267759563	13.12021858
19	1399165933	494631	1033	537	180	903	187	219	1203	-6.93898E-06	-0.019073569	0.133514986
19	1399666350	494438	959	560	216	964	176	214	1139	0.001062482	0.102040816	4.081632653
19	1400166767	494581	1015	518	191	944	171	214	1138	0.000168641	0.055248619	1.104972376
19	1400667184	495363	873	365	181	818	112	143	1042	0.013060037	0.235494881	16.24914676
19	1401167601	495456	817	376	159	839	108	168	883	0.006969101	0.191011236	9.741573034
19	1401668018	494195	944	582	177	1072	212	227	1270	-0.000728375	-0.089974293	3.149100257
19	1402168435	494581	947	550	220	940	193	167	1122	0.000279409	0.065375303	1.765133172
19	1402668852	495141	800	450	131	928	112	187	1049	0.000478016	0.0781893	1.485596708
19	1403169269	494189	935	528	250	908	182	231	1082	0.003900098	0.157407407	10.7037037
19	1403669686	495105	843	519	150	911	187	169	1302	-0.001323474	-0.109792285	4.06231454
19	1404170103	494164	837	433	161	823	132	186	1391	0.000969597	0.098976109	2.870307167
19	1404670520	495134	994	421	86	792	138	207	1160	-0.01251025	-0.232142857	12.07142857
19	1405170937	494852	908	462	131	846	132	183	1071	-5.49709E-08	-0.003802281	0.003802281
19	1405671354	495739	840	389	96	750	95	220	931	1.43516E-07	0.005235602	0.005235602
19	1406171771	495962	819	246	64	687	76	162	1017	-0.000629738	-0.085714286	1.028571429
19	1406672188	495713	768	376	122	816	122	179	959	0	0	0
19	1407172605	495407	867	476	147	845	166	161	980	-0.00022368	-0.060702875	1.153354633
19	1407673022	495355	834	496	131	865	145	160	905	-0.000130514	-0.050724638	0.710144928
19	1408173439	494833	971	474	148	938	160	182	1171	-5.91414E-05	-0.038961039	0.467532468
19	1408673856	494752	977	560	154	910	186	180	980	-0.000833706	-0.094117647	3.011764706
19	1409174273	495568	860	473	162	842	158	165	1064	1.95313E-06	0.0125	0.05
19	1409674690	495632	761	324	87	780	77	126	1081	0.000226709	0.06097561	0.609756098
19	1410175107	495646	919	364	127	837	125	111	817	4.99906E-07	0.007936508	0.015873016
19	1410675524	493584	1080	652	239	1095	166	208	1121	0.005856033	0.180246914	13.15802469
19	1411175941	494551	987	586	172	934	172	188	1067	0	0	0
19	1411676358	494140	1062	608	171	1025	167	244	1203	1.65741E-06	0.01183432	0.047337278
19	1412176775	493957	1069	618	178	1096	245	221	1121	-0.003973775	-0.158392435	10.61229314
19	1412677192	494574	976	467	129	909	128	208	949	5.89116E-08	0.003891051	0.003891051
19	1413177609	493952	1028	539	142	942	162	155	1054	-0.000284754	-0.065789474	1.315789474
19	1413678026	238671	474	220	50	467	48	55	616	8.49986E-06	0.020408163	0.040816327
20	1414178443	495573	725	278	60	637	62	53	1494	-4.40566E-06	-0.016393443	0.032786885
20	1414678860	496633	628	180	36	615	27	23	1238	0.002915452	0.142857143	1.285714286
20	1415179277	495778	671	225	29	745	72	29	1251	-0.077168711	-0.425742574	18.30693069
20	1415679694	496245	662	146	28	745	41	40	1297	-0.006687792	-0.188405797	2.449275362
20	1416180111	495889	857	124	15	660	11	156	1070	0.003641329	0.153846154	0.615384615
20	1416680528	495698	685	187	50	694	46	43	1209	7.2338E-05	0.041666667	0.166666667
20	1417180945	495871	761	190	30	742	44	62	1331	-0.006771563	-0.189189189	2.648648649
20	1417681362	495416	834	198	61	782	73	94	1436	-0.000718173	-0.089552239	1.074626866
20	1418181779	495679	720	253	154	776	45	61	1389	0.16433129	0.547738693	59.70351759
20	1418682196	496187	760	253	49	694	51	109	1062	-0.000008	-0.02	0.04
20	1419182613	495786	713	180	92	740	39	69	1189	0.066223743	0.404580153	21.44274809
20	1419683030	495620	768	273	62	702	75	60	1164	-0.000854414	-0.094890511	1.233576642
20	1420183447	496120	792	286	127	717	44	82	1109	0.114352574	0.485380117	40.28654971
20	1420683864	495052	800	383	97	736	98	88	1256	-1.34864E-07	-0.005128205	0.005128205
20	1421184281	495426	796	332	111	710	105	92	1524	2.14335E-05	0.027777778	0.166666667
20	1421684698	496379	798	227	65	654	51	121	1188	0.001757965	0.120689655	1.689655172
20	1422185115	495039	836	239	67	764	113	76	1258	-0.016689986	-0.255555556	11.75555556
20	1422685532	495422	803	300	74	803	110	127	1198	-0.007489521	-0.195652174	7.043478261
20	1423185949	495660	905	374	136	908	131	108	844	6.56714E-06	0.018726592	0.093632959
20	1423686366	494640	1019	406	151	796	162	274	1295	-4.34055E-05	-0.03514377	0.38658147
20	1424186783	495828	819	461	111	852	156	145	1079	-0.004787445	-0.168539326	7.584269663
20	1424687200	495155	808	449	138	894	149	141	1140	-5.63031E-05	-0.038327526	0.421602787
20	1425187617	494993	871	476	133	788	97	129	1215	0.003834635	0.156521739	5.634782609
20	1425688034	495410	922	500	162	946	152	126	831	3.23006E-05	0.031847134	0.318471338
20	1426188451	495973	939	339	65	705	108	199	1058	-0.015355609	-0.248554913	10.68786127
20	1426688868	495490	803	395	105	763	165	125	950	-0.010973937	-0.222222222	13.33333333
20	1427189285	495316	897	362	89	692	129	199	1205	-0.006177468	-0.183486239	7.339449541
20	1427689702	495518	924	413	79	784	72	261	965	9.96238E-05	0.046357616	0.324503311
20	1428190119	495539	768	425	101	872	122	142	935	-0.000835109	-0.094170404	1.977578475
20	1428690536	495954	775	338	134	765	61	130	998	0.052464404	0.374358974	27.32820513
20	1429190953	495785	815	265	50	714	56	201	1269	-0.000181358	-0.056603774	0.339622642
20	1429691370	494734	962	497	124	875	107	204	1128	0.000398576	0.073593074	1.251082251
20	1430191787	494799	989	346	66	625	48	384	1320	0.003936434	0.157894737	2.842105263
20	1430692204	494792	1095	364	73	723	99	389	1069	-0.003454098	-0.151162791	3.930232558
20	1431192621	494766	1028	487	125	901	143	232	1089	-0.000302979	-0.067164179	1.208955224
20	1431693038	495139	882	525	125	808	110	192	1098	0.000260058	0.063829787	0.957446809
20	1432193455	494956	846	458	119	881	163	160	1116	-0.003798488	-0.156028369	6.865248227
20	1432693872	495451	900	498	115	842	135	193	912	-0.000512	-0.08	1.6
20	1433194289	495126	851	416	133	843	136	91	1286	-1.3871E-06	-0.011152416	0.033457249
20	1433694706	495195	956	322	116	823	96	243	1246	0.000839619	0.094339623	1.886792453
20	1434195123	495502	836	365	117	826	113	154	1046	5.26013E-06	0.017391304	0.069565217
20	1434695540	496980	743	340	93	684	117	130	827	-0.001492711	-0.114285714	2.742857143
20	1435195957	495694	777	352	133	777	104	120	920	0.001832099	0.122362869	3.548523207
20	1435696374	495703	821	433	118	893	104	132	934	0.000250799	0.063063063	0.882882883
20	1436196791	495200	893	458	127	855	144	181	999	-0.000246853	-0.062730627	1.066420664
20	1436697208	494632	1008	440	141	891	111	268	1050	0.001687183	0.119047619	3.571428571
20	1437197625	495292	935	457	164	910	151	186	1112	7.02908E-05	0.041269841	0.536507937
20	1437698042	495436	884	386	123	667	99	178	1208	0.001263499	0.108108108	2.594594595
20	1438198459	495762	885	359	137	809	98	167	1415	0.004570779	0.165957447	6.472340426
20	1438698876	494394	970	473	168	901	160	210	996	1.45094E-05	0.024390244	0.195121951
20	1439199293	494423	1036	574	149	1032	163	155	983	-9.03484E-05	-0.044871795	0.628205128
20	1439699710	495235	887	395	145	885	145	202	1023	0	0	0
20	1440200127	495716	968	459	135	828	144	165	932	-3.35672E-05	-0.032258065	0.290322581
20	1440700544	494952	877	453	138	910	137	156	916	4.80841E-08	0.003636364	0.003636364
20	1441200961	495217	882	380	131	899	143	119	977	-8.40025E-05	-0.04379562	0.525547445
20	1441701378	495519	842	483	186	977	123	183	1049	0.008475127	0.203883495	12.84466019
20	1442201795	495696	919	418	79	798	190	189	853	-0.070260639	-0.412639405	45.80297398
20	1442702212	496236	743	305	117	780	84	149	802	0.004425411	0.164179104	5.417910448
20	1443202629	494698	937	482	140	895	168	159	1114	-0.000751315	-0.090909091	2.545454545
20	1443703046	495447	949	359	139	786	98	196	1063	0.005177338	0.172995781	7.092827004
20	1444203463	495012	865	416	140	828	145	185	1360	-5.39977E-06	-0.01754386	0.087719298
20	1444703880	494793	887	461	107	836	167	205	1288	-0.010500309	-0.218978102	13.13868613
20	1445204297	494985	905	478	157	930	160	202	1240	-8.4759E-07	-0.009463722	0.028391167
20	1445704714	495419	913	353	97	732	71	231	1034	0.003706741	0.154761905	4.023809524
20	1446205131	495135	871	344	99	903	99	126	1083	0	0	0
20	1446705548	495321	817	325	76	827	95	84	1038	-0.001371742	-0.111111111	2.111111111
20	1447205965	495451	820	366	97	835	114	168	958	-0.000522997	-0.08056872	1.369668246
20	1447706382	496014	747	283	51	676	110	89	1013	-0.049212838	-0.366459627	21.62111801
20	1448206799	496893	708	202	44	607	46	100	953	-1.09739E-05	-0.022222222	0.044444444
20	1448707216	496283	756	314	61	698	89	118	941	-0.006504296	-0.186666667	5.226666667
20	1449207633	495277	782	443	107	796	106	140	1134	1.03481E-07	0.004694836	0.004694836
20	1449708050	495362	801	413	149	844	158	186	1215	-2.51949E-05	-0.029315961	0.263843648
20	1450208467	495277	954	360	141	816	100	128	1199	0.0049238	0.170124481	6.975103734
20	1450708884	495620	846	356	69	735	123	79	1105	-0.022247314	-0.28125	15.1875
20	1451209301	495689	777	176	39	725	41	130	1384	-0.000015625	-0.025	0.05
20	1451709718	496125	752	217	87	753	53	93	1131	0.014323615	0.242857143	8.257142857
20	1452210135	495910	581	172	81	670	59	34	1184	0.003880466	0.157142857	3.457142857
20	1452710552	496061	665	147	89	747	24	39	1196	0.190328901	0.575221239	37.38938053
20	1453210969	495431	725	146	39	717	50	31	1360	-0.001888026	-0.123595506	1.359550562
20	1453711386	495741	713	131	42	722	38	26	1109	0.000125	0.05	0.2
20	1454211803	495655	794	208	61	700	50	97	956	0.000973216	0.099099099	1.09009009
20	1454712220	494498	915	278	45	694	153	87	1286	-0.162283997	-0.545454545	58.90909091
20	1455212637	495318	840	261	43	698	55	116	1215	-0.00183597	-0.12244898	1.469387755
20	1455713054	495466	771	204	46	758	52	101	1418	-0.000229496	-0.06122449	0.367346939
20	1456213471	495178	939	376	141	832	115	159	1254	0.001047611	0.1015625	2.640625
20	1456713888	494385	1016	407	113	883	165	157	1267	-0.006544488	-0.18705036	9.726618705
20	1457214305	495133	838	391	104	795	138	133	1229	-0.00277326	-0.140495868	4.776859504
20	1457714722	495429	706	249	73	701	78	52	1315	-3.63061E-05	-0.033112583	0.165562914
20	1458215139	496335	725	164	66	731	39	67	850	0.017002915	0.257142857	6.942857143
20	1458715556	495304	797	269	87	823	58	94	927	0.008	0.2	5.8
20	1459215973	495088	950	350	134	868	93	114	833	0.005892153	0.18061674	7.405286344
20	1459716390	495055	920	313	106	946	154	133	1032	-0.006292217	-0.184615385	8.861538462
20	1460216807	494317	1098	377	149	841	117	218	1329	0.001741025	0.120300752	3.84962406
20	1460717224	495247	924	204	68	778	68	162	1309	0	0	0
20	1461217641	494614	920	435	55	786	153	201	931	-0.104589533	-0.471153846	46.17307692
20	1461718058	494206	976	489	96	790	181	193	1393	-0.028894652	-0.306859206	26.08303249
20	1462218475	496020	826	238	55	708	69	114	1179	-0.001439193	-0.112903226	1.580645161
20	1462718892	495330	814	212	58	751	56	147	931	5.39977E-06	0.01754386	0.035087719
20	1463219309	495512	873	195	35	780	62	142	1051	-0.021566322	-0.278350515	7.515463918
20	1463719726	494505	917	273	67	844	82	124	1327	-0.00102027	-0.100671141	1.510067114
20	1464220143	495370	889	239	101	835	63	94	970	0.012439967	0.231707317	8.804878049
20	1464720560	494830	883	280	122	907	112	98	1140	7.80463E-05	0.042735043	0.427350427
20	1465220977	495417	819	386	114	883	155	109	1138	-0.003540746	-0.152416357	6.249070632
20	1465721394	493867	772	469	186	994	173	125	1045	4.74839E-05	0.036211699	0.470752089
20	1466221811	494280	985	356	114	923	115	123	1344	-8.3271E-08	-0.004366812	0.004366812
20	1466722228	494326	927	330	94	908	86	98	1275	8.77915E-05	0.044444444	0.355555556
20	1467222645	495495	861	322	84	751	65	139	1143	0.00207349	0.127516779	2.422818792
20	1467723062	494473	869	299	92	837	86	145	1338	3.82996E-05	0.033707865	0.202247191
20	1468223479	494256	915	410	94	942	126	170	1134	-0.003077385	-0.145454545	4.654545455
20	1468723896	494250	910	305	101	941	99	142	1242	0.000001	0.01	0.02
20	1469224313	494503	939	318	99	840	70	168	1146	0.005052821	0.171597633	4.976331361
20	1469724730	494345	895	207	82	820	73	181	895	0.000195764	0.058064516	0.522580645
20	1470225147	494083	1074	337	89	832	108	259	909	-0.000897144	-0.096446701	1.83248731
20	1470725564	494177	953	210	67	901	61	153	1234	0.000102997	0.046875	0.28125
20	1471225981	493784	959	222	109	837	66	169	799	0.014835125	0.245714286	10.56571429
20	1471726398	494132	737	189	62	745	77	141	687	-0.001256694	-0.107913669	1.618705036
20	1472226815	132333	222	92	36	269	33	35	235	8.21895E-05	0.043478261	0.130434783
21	1472727232	495154	775	404	176	910	61	84	1516	0.114247968	0.485232068	55.80168776
21	1473227649	495798	684	288	60	698	37	75	1108	0.013331171	0.237113402	5.453608247
21	1473728066	495194	852	519	120	831	131	123	989	-8.41699E-05	-0.043824701	0.482071713
21	1474228483	494785	873	532	231	822	96	156	1123	0.07036522	0.412844037	55.73394495
21	1474728900	494518	798	440	186	802	107	78	1416	0.019601008	0.269624573	21.3003413
21	1475229317	493760	794	336	30	689	65	353	2015	-0.05000729	-0.368421053	12.89473684
21	1475729734	494761	798	366	66	698	119	109	1631	-0.023513237	-0.286486486	15.18378378
21	1476230151	495346	778	485	52	749	114	156	1080	-0.052101569	-0.373493976	23.15662651
21	1476730568	494677	831	420	209	944	66	74	1316	0.140608	0.52	74.36
21	1477230985	495458	793	287	114	725	61	154	1506	0.027778799	0.302857143	16.05142857
21	1477731402	496286	650	198	33	666	44	62	1137	-0.002915452	-0.142857143	1.571428571
21	1478231819	496414	615	218	36	558	47	39	1404	-0.00232779	-0.13253012	1.457831325
21	1478732236	495655	796	279	96	704	90	148	1102	3.35672E-05	0.032258065	0.193548387
21	1479232653	495151	846	362	100	835	95	199	1149	1.6858E-05	0.025641026	0.128205128
21	1479733070	495064	920	294	107	779	98	159	1431	8.46186E-05	0.043902439	0.395121951
21	1480233487	495301	938	427	132	807	119	149	1076	0.000138934	0.051792829	0.673306773
21	1480733904	496131	677	227	84	659	46	183	1193	0.024975876	0.292307692	11.10769231
21	1481234321	495136	886	442	85	799	150	171	1490	-0.021161014	-0.276595745	17.9787234
21	1481734738	495311	792	359	154	841	110	103	1072	0.00462963	0.166666667	7.333333333
21	1482235155	495901	875	401	170	791	98	144	951	0.019390683	0.268656716	19.34328358
21	1482735572	494312	973	346	114	832	147	181	1254	-0.002021251	-0.126436782	4.172413793
21	1483235989	494536	889	519	185	860	169	163	1303	9.23316E-05	0.04519774	0.723163842
21	1483736406	494837	826	542	137	776	219	114	1138	-0.012220573	-0.230337079	18.88764045
21	1484236823	495250	859	465	125	832	148	203	1088	-0.000597992	-0.084249084	1.937728938
21	1484737240	495084	874	427	169	890	152	162	1191	0.000148536	0.052959502	0.900311526
21	1485237657	495839	750	405	102	715	53	165	895	0.031593166	0.316129032	15.49032258
21	1485738074	495194	848	488	135	909	114	129	1192	0.000599874	0.084337349	1.771084337
21	1486238491	496271	768	325	62	727	46	156	740	0.003251537	0.148148148	2.37037037
21	1486738908	495833	749	320	120	816	43	91	842	0.105416687	0.472392638	36.37423313
21	1487239325	495299	801	461	120	948	129	140	1045	-4.72204E-05	-0.036144578	0.325301205
21	1487739742	495132	905	414	144	873	175	208	1061	-0.000917726	-0.097178683	3.012539185
21	1488240159	495318	947	515	111	810	151	165	931	-0.003558575	-0.152671756	6.106870229
21	1488740576	495501	836	393	104	748	94	103	1010	0.000128826	0.050505051	0.505050505
21	1489240993	494685	957	536	138	908	137	159	1103	4.80841E-08	0.003636364	0.003636364
21	1489741410	495418	914	601	98	963	136	141	977	-0.004282558	-0.162393162	6.170940171
21	1490241827	493975	936	529	161	1035	195	176	1194	-0.000871138	-0.095505618	3.247191011
21	1490742244	494347	973	628	232	881	126	263	1184	0.025957838	0.296089385	31.38547486
21	1491242661	494685	1028	494	147	865	172	244	1318	-0.000481336	-0.078369906	1.959247649
21	1491743078	495212	914	467	149	943	146	175	1026	1.05171E-06	0.010169492	0.030508475
21	1492243495	495198	966	433	123	900	147	205	1059	-0.000702332	-0.088888889	2.133333333
21	1492743912	495866	898	396	102	870	145	143	975	-0.005276118	-0.174089069	7.48582996
21	1493244329	495203	795	311	58	713	100	168	1047	-0.018783504	-0.265822785	11.16455696
21	1493744746	495551	798	298	59	654	58	107	1239	6.24371E-07	0.008547009	0.008547009
21	1494245163	494635	940	409	85	882	58	353	1022	0.006731056	0.188811189	5.097902098
21	1494745580	495237	830	344	87	825	80	154	1243	7.36452E-05	0.041916168	0.293413174
21	1495245997	495603	772	414	71	784	77	83	1213	-6.66298E-05	-0.040540541	0.243243243
21	1495746414	494983	981	303	94	870	110	229	1153	-0.000482469	-0.078431373	1.254901961
21	1496246831	495733	793	369	65	771	93	117	1019	-0.005565483	-0.17721519	4.962025316
21	1496747248	495008	802	327	46	717	77	96	1572	-0.016009204	-0.25203252	7.81300813
21	1497247665	495228	880	311	43	775	76	146	1087	-0.021325584	-0.277310924	9.151260504
21	1497748082	496004	897	227	41	715	21	275	782	0.033567185	0.322580645	6.451612903
21	1498248499	495900	895	308	64	718	84	106	992	-0.002467771	-0.135135135	2.702702703
21	1498748916	495291	793	268	60	769	45	74	1158	0.002915452	0.142857143	2.142857143
21	1499249333	494413	1029	520	99	1017	158	273	1146	-0.0120992	-0.229571984	13.54474708
21	1499749750	493288	1104	498	357	990	186	255	1579	0.031231212	0.314917127	53.85082873
21	1500250167	492844	1292	743	210	1102	254	347	1533	-0.000852715	-0.094827586	4.172413793
21	1500750584	493564	1166	632	231	1095	261	302	1556	-0.000226709	-0.06097561	1.829268293
21	1501251001	493161	1115	688	151	943	155	264	1415	-2.23365E-06	-0.013071895	0.052287582
21	1501751418	493235	1286	594	120	887	167	373	1707	-0.004391854	-0.163763066	7.696864111
21	1502251835	495407	882	355	126	803	95	185	1023	0.002759995	0.140271493	4.34841629
21	1502752252	493516	1028	486	149	989	178	332	1273	-0.00069751	-0.088685015	2.571865443
21	1503252669	494752	973	519	128	937	175	251	1070	-0.003732207	-0.155115512	7.290429043
21	1503753086	494707	969	501	150	941	142	277	1086	2.05647E-05	0.02739726	0.219178082
21	1504253503	495417	868	445	118	830	122	163	935	-4.62963E-06	-0.016666667	0.066666667
21	1504753920	495924	734	378	95	770	87	131	872	8.4929E-05	0.043956044	0.351648352
21	1505254337	494393	899	438	55	872	81	193	1178	-0.006987202	-0.191176471	4.970588235
21	1505754754	495635	754	187	39	643	38	142	1363	2.19042E-06	0.012987013	0.012987013
21	1506255171	494568	897	306	99	804	87	183	1127	0.000268537	0.064516129	0.774193548
21	1506755588	494955	1097	497	142	951	135	263	1001	1.61382E-05	0.025270758	0.176895307
21	1507256005	494918	942	465	162	868	125	171	1076	0.002142691	0.128919861	4.770034843
21	1507756422	494168	1174	545	145	1090	158	223	1177	-7.89773E-05	-0.04290429	0.557755776
21	1508256839	494645	1045	441	142	924	120	215	1189	0.000592058	0.083969466	1.847328244
21	1508757256	495077	917	357	118	790	104	158	1433	0.000250799	0.063063063	0.882882883
21	1509257673	495388	894	425	134	799	143	119	1118	-3.42995E-05	-0.032490975	0.292418773
21	1509758090	494928	920	432	145	920	180	176	701	-0.001248976	-0.107692308	3.769230769
21	1510258507	494908	811	366	107	772	90	131	1317	0.000642611	0.086294416	1.467005076
21	1510758924	495440	910	432	165	963	191	126	1044	-0.000389556	-0.073033708	1.898876404
21	1511259341	496609	648	240	47	665	80	61	705	-0.017544082	-0.25984252	8.57480315
