#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
X	70000041	494539	171.0	5.86404712267e-05	9.80711329137e-05	8.3411015107e-05	60.0	48.0	108.0	0.111111111111	1.33333333333	0.24821307899	65.0	43.0	108.0	0.203703703704	4.48148148148	0.0342640077349	27.0	45.0	72.0	-0.25	4.5	0.0338948535247	32.0	40.0	72.0	-0.111111111111	0.888888888889	0.345778586151	none	0	1	0	0	0	0	0	0	0	0	0	0
X	70500253	494066	60.0	2.42882529864e-05	3.13723267742e-05	2.98543109625e-05	25.0	8.0	33.0	0.515151515152	8.75757575758	0.00308318609091	24.0	9.0	33.0	0.454545454545	6.81818181818	0.00902343881808	13.0	15.0	28.0	-0.0714285714286	0.142857142857	0.705456986111	12.0	16.0	28.0	-0.142857142857	0.571428571429	0.449691797969	123	0	0	0	0	0	0	0	0	0	0	1	0
X	71000031	494205	118.0	4.1480762032e-05	6.98090873221e-05	5.96918282899e-05	52.0	25.0	77.0	0.350649350649	9.46753246753	0.0020914050462	47.0	30.0	77.0	0.220779220779	3.75324675325	0.0527050417902	36.0	10.0	46.0	0.565217391304	14.6956521739	0.000126337497299	31.0	15.0	46.0	0.347826086957	5.5652173913	0.0183207354219	none	0	1	0	0	0	0	0	0	0	0	0	0
X	71500209	493509	182.0	6.88943869311e-05	0.00010030212215	8.76377127874e-05	71.0	39.0	110.0	0.290909090909	9.30909090909	0.00228019594707	76.0	34.0	110.0	0.381818181818	16.0363636364	6.21375210464e-05	50.0	31.0	81.0	0.234567901235	4.45679012346	0.0347627626222	55.0	26.0	81.0	0.358024691358	10.3827160494	0.00127200437924	none	0	1	0	0	0	0	0	0	0	0	0	0
X	72000001	493429	143.0	5.77590696939e-05	7.09321908522e-05	7.04255323461e-05	59.0	21.0	80.0	0.475	18.05	2.15178643781e-05	57.0	23.0	80.0	0.425	14.45	0.000143929856497	42.0	31.0	73.0	0.150684931507	1.65753424658	0.197936574035	40.0	33.0	73.0	0.0958904109589	0.671232876712	0.412622100098	123	0	0	0	0	0	0	0	0	0	0	1	0
X	72500097	492955	198.0	7.91147264963e-05	9.33148056111e-05	8.82433487844e-05	72.0	44.0	116.0	0.241379310345	6.75862068966	0.00932958471977	70.0	46.0	116.0	0.206896551724	4.96551724138	0.0258575804634	55.0	35.0	90.0	0.222222222222	4.44444444444	0.0350149810197	53.0	37.0	90.0	0.177777777778	2.84444444444	0.0916902815494	none	0	1	0	0	0	0	0	0	0	0	0	0
X	73000162	493597	186.0	6.48302157428e-05	0.00011345287755	9.21804630093e-05	75.0	46.0	121.0	0.239669421488	6.95041322314	0.00837998744101	73.0	48.0	121.0	0.206611570248	5.1652892562	0.0230426200878	45.0	26.0	71.0	0.267605633803	5.08450704225	0.0241405386284	43.0	28.0	71.0	0.211267605634	3.16901408451	0.0750477365274	none	0	1	0	0	0	0	0	0	0	0	0	0
X	73500411	493465	147.0	6.28210714032e-05	7.29535022747e-05	7.19402591876e-05	43.0	39.0	82.0	0.0487804878049	0.19512195122	0.658687417408	46.0	36.0	82.0	0.121951219512	1.21951219512	0.26945640516	38.0	32.0	70.0	0.0857142857143	0.514285714286	0.47328946538	41.0	29.0	70.0	0.171428571429	2.05714285714	0.151493992404	none	0	1	0	0	0	0	0	0	0	0	0	0
X	74000201	492778	227.0	8.42164219994e-05	0.000117700059662	0.000110090142011	77.0	64.0	141.0	0.0921985815603	1.19858156028	0.273605363088	75.0	66.0	141.0	0.063829787234	0.574468085106	0.448488861032	65.0	37.0	102.0	0.274509803922	7.6862745098	0.00556423703056	63.0	39.0	102.0	0.235294117647	5.64705882353	0.0174846744105	none	0	1	0	0	0	0	0	0	0	0	0	0
X	74500000	493643	121.0	5.77340304633e-05	5.77340304633e-05	6.07726636456e-05	33.0	26.0	59.0	0.118644067797	0.830508474576	0.362125539492	33.0	26.0	59.0	0.118644067797	0.830508474576	0.362125539492	29.0	35.0	64.0	-0.09375	0.5625	0.453254704754	29.0	35.0	64.0	-0.09375	0.5625	0.453254704754	none	0	1	0	0	0	0	0	0	0	0	0	0
X	75000252	493900	190.0	7.39015995141e-05	0.000102247418506	9.31362624013e-05	53.0	61.0	114.0	-0.0701754385965	0.561403508772	0.453695299704	54.0	60.0	114.0	-0.0526315789474	0.315789473684	0.574149072797	42.0	39.0	81.0	0.037037037037	0.111111111111	0.738882680364	43.0	38.0	81.0	0.0617283950617	0.308641975309	0.578514721508	none	0	1	0	0	0	0	0	0	0	0	0	0
X	75500122	493891	130.0	5.66926710549e-05	5.66926710549e-05	5.87174093069e-05	23.0	50.0	73.0	-0.369863013699	9.98630136986	0.00157709057368	32.0	41.0	73.0	-0.123287671233	1.1095890411	0.292171299317	34.0	38.0	72.0	-0.0555555555556	0.222222222222	0.637351888234	43.0	29.0	72.0	0.194444444444	2.72222222222	0.0989601540194	none	0	1	0	0	0	0	0	0	0	0	0	0
X	76000138	493908	170.0	6.88387310997e-05	9.21224195599e-05	8.65545810151e-05	53.0	46.0	99.0	0.0707070707071	0.494949494949	0.481727716317	52.0	47.0	99.0	0.0505050505051	0.252525252525	0.615302555691	39.0	37.0	76.0	0.0263157894737	0.0526315789474	0.818545808382	38.0	38.0	76.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
X	76500054	494337	130.0	5.057278739e-05	6.67560793548e-05	6.5744623607e-05	32.0	44.0	76.0	-0.157894736842	1.89473684211	0.168668618888	32.0	44.0	76.0	-0.157894736842	1.89473684211	0.168668618888	31.0	31.0	62.0	0.0	0	1	31.0	31.0	62.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
X	77000028	493147	311.0	0.000140931608628	0.000153098366207	0.000157153952067	99.0	67.0	166.0	0.192771084337	6.1686746988	0.0130031984584	97.0	69.0	166.0	0.168674698795	4.72289156627	0.0297636524701	84.0	73.0	157.0	0.0700636942675	0.770700636943	0.380000391926	82.0	75.0	157.0	0.0445859872611	0.312101910828	0.576393224019	none	0	1	0	0	0	0	0	0	0	0	0	0
X	77500067	494137	115.0	3.74390098293e-05	6.98186940059e-05	5.66644473091e-05	36.0	39.0	75.0	-0.04	0.12	0.729034489539	39.0	36.0	75.0	0.04	0.12	0.729034489539	25.0	20.0	45.0	0.111111111111	0.555555555556	0.45605654025	28.0	17.0	45.0	0.244444444444	2.68888888889	0.101050255925	none	0	1	0	0	0	0	0	0	0	0	0	0
X	78000092	493730	250.0	0.000105320721852	0.000128612804569	0.000121017560205	65.0	75.0	140.0	-0.0714285714286	0.714285714286	0.398024719507	64.0	76.0	140.0	-0.0857142857143	1.02857142857	0.310494434317	69.0	46.0	115.0	0.2	4.6	0.0319719561776	68.0	47.0	115.0	0.182608695652	3.8347826087	0.0501995004566	none	0	1	0	0	0	0	0	0	0	0	0	0
X	78500204	493688	216.0	8.81123300546e-05	0.000117483106739	0.000108874430815	61.0	62.0	123.0	-0.00813008130081	0.00813008130081	0.928154536695	62.0	61.0	123.0	0.00813008130081	0.00813008130081	0.928154536695	50.0	48.0	98.0	0.0204081632653	0.0408163265306	0.839892873271	51.0	47.0	98.0	0.0408163265306	0.163265306122	0.686167849855	none	0	1	0	0	0	0	0	0	0	0	0	0
X	79000026	493086	188.0	4.96870728433e-05	0.000124724693056	9.22759924232e-05	82.0	54.0	136.0	0.205882352941	5.76470588235	0.0163512215758	80.0	56.0	136.0	0.176470588235	4.23529411765	0.0395917632367	42.0	16.0	58.0	0.448275862069	11.6551724138	0.000640242702777	40.0	18.0	58.0	0.379310344828	8.34482758621	0.00386786866666	none	0	1	0	0	0	0	0	0	0	0	0	0
X	79500025	493918	145.0	5.26403168137e-05	7.59235338659e-05	6.52942391247e-05	37.0	51.0	88.0	-0.159090909091	2.22727272727	0.135593001266	41.0	47.0	88.0	-0.0681818181818	0.409090909091	0.522431284962	41.0	26.0	67.0	0.223880597015	3.35820895522	0.0668707601225	45.0	22.0	67.0	0.34328358209	7.89552238806	0.00495573231728	none	0	1	0	0	0	0	0	0	0	0	0	0
X	80000311	493663	135.0	5.26675079963e-05	6.3808711611e-05	6.22894565726e-05	42.0	37.0	79.0	0.0632911392405	0.316455696203	0.573745467796	43.0	36.0	79.0	0.0886075949367	0.620253164557	0.430953224001	36.0	29.0	65.0	0.107692307692	0.753846153846	0.38526124109	37.0	28.0	65.0	0.138461538462	1.24615384615	0.264288345226	none	0	1	0	0	0	0	0	0	0	0	0	0
X	80500098	493593	197.0	8.20514067258e-05	0.000102311013325	9.52201510151e-05	64.0	45.0	109.0	0.174311926606	3.3119266055	0.068778813332	64.0	45.0	109.0	0.174311926606	3.3119266055	0.068778813332	49.0	41.0	90.0	0.0888888888889	0.711111111111	0.399075196548	49.0	41.0	90.0	0.0888888888889	0.711111111111	0.399075196548	none	0	1	0	0	0	0	0	0	0	0	0	0
X	81000006	494443	145.0	6.47192901912e-05	7.07867236466e-05	7.07867236466e-05	48.0	32.0	80.0	0.2	3.2	0.0736382701203	49.0	31.0	80.0	0.225	4.05	0.0441713449084	43.0	31.0	74.0	0.162162162162	1.94594594595	0.163024384307	44.0	30.0	74.0	0.189189189189	2.64864864865	0.103637964014	none	0	1	0	0	0	0	0	0	0	0	0	0
X	81500106	494067	120.0	4.85764076532e-05	6.17325180593e-05	6.12265138129e-05	35.0	35.0	70.0	0.0	0	1	31.0	39.0	70.0	-0.114285714286	0.914285714286	0.338979843979	32.0	24.0	56.0	0.142857142857	1.14285714286	0.285049407403	28.0	28.0	56.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
X	82000115	494261	78.0	3.23715607746e-05	4.04644509682e-05	3.74296171456e-05	32.0	13.0	45.0	0.422222222222	8.02222222222	0.00462068396336	31.0	14.0	45.0	0.377777777778	6.42222222222	0.0112701048493	21.0	13.0	34.0	0.235294117647	1.88235294118	0.170066961454	20.0	14.0	34.0	0.176470588235	1.05882352941	0.303483664025	none	0	1	0	0	0	0	0	0	0	0	0	0
X	82500001	494115	122.0	5.05955091426e-05	6.37503415197e-05	5.8184835514e-05	38.0	32.0	70.0	0.0857142857143	0.514285714286	0.47328946538	40.0	30.0	70.0	0.142857142857	1.42857142857	0.231997723629	34.0	20.0	54.0	0.259259259259	3.62962962963	0.056759446386	36.0	18.0	54.0	0.333333333333	6.0	0.0143058784354	none	0	1	0	0	0	0	0	0	0	0	0	0
X	83000151	493849	159.0	8.09964179334e-05	6.37846791226e-05	7.64403694247e-05	39.0	38.0	77.0	0.012987012987	0.012987012987	0.909269045214	33.0	44.0	77.0	-0.142857142857	1.57142857143	0.209999671756	41.0	49.0	90.0	-0.0888888888889	0.711111111111	0.399075196548	35.0	55.0	90.0	-0.222222222222	4.44444444444	0.0350149810197	none	0	1	0	0	0	0	0	0	0	0	0	0
X	83500002	493829	182.0	6.88497435347e-05	8.90996681037e-05	8.60621794184e-05	56.0	52.0	108.0	0.037037037037	0.148148148148	0.700311372937	55.0	53.0	108.0	0.0185185185185	0.037037037037	0.847389659687	44.0	41.0	85.0	0.0352941176471	0.105882352941	0.744881619546	43.0	42.0	85.0	0.0117647058824	0.0117647058824	0.913626661063	none	0	1	0	0	0	0	0	0	0	0	0	0
X	84000031	494172	147.0	4.65424993727e-05	8.90378248869e-05	7.08255425237e-05	57.0	43.0	100.0	0.14	1.96	0.161513318468	58.0	42.0	100.0	0.16	2.56	0.109598583399	26.0	26.0	52.0	0.0	0	1	27.0	25.0	52.0	0.0384615384615	0.0769230769231	0.781511294999	na	1	0	0	0	0	0	0	0	0	0	0	0
X	84500113	494552	45.0	2.22423526747e-05	2.12313366441e-05	2.27478606901e-05	11.0	12.0	23.0	-0.0434782608696	0.0434782608696	0.834827329185	13.0	10.0	23.0	0.130434782609	0.391304347826	0.531614576882	18.0	6.0	24.0	0.5	6.0	0.0143058784354	20.0	4.0	24.0	0.666666666667	10.6666666667	0.00109083517613	none	0	1	0	0	0	0	0	0	0	0	0	0
X	85000210	494090	89.0	3.64306098079e-05	4.55382622599e-05	4.09844360339e-05	20.0	29.0	49.0	-0.183673469388	1.65306122449	0.198542793687	21.0	28.0	49.0	-0.142857142857	1.0	0.317310507863	23.0	18.0	41.0	0.121951219512	0.609756097561	0.434879658496	24.0	17.0	41.0	0.170731707317	1.19512195122	0.274298827396	none	0	1	0	0	0	0	0	0	0	0	0	0
X	85500067	494082	156.0	7.48863548966e-05	6.27426216701e-05	6.98264660522e-05	35.0	41.0	76.0	-0.0789473684211	0.473684210526	0.491297124216	36.0	40.0	76.0	-0.0526315789474	0.210526315789	0.646355195539	55.0	32.0	87.0	0.264367816092	6.08045977011	0.0136685192389	56.0	31.0	87.0	0.287356321839	7.18390804598	0.00735603065815	none	0	1	0	0	0	0	0	0	0	0	0	0
X	86000424	494482	156.0	7.4825777278e-05	7.17922998208e-05	7.83648343115e-05	44.0	35.0	79.0	0.113924050633	1.0253164557	0.311261241734	41.0	38.0	79.0	0.0379746835443	0.113924050633	0.735720136627	44.0	38.0	82.0	0.0731707317073	0.439024390244	0.507593716865	41.0	41.0	82.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
X	86500020	493114	175.0	7.5033359426e-05	8.61869669083e-05	8.16241274837e-05	42.0	54.0	96.0	-0.125	1.5	0.22067136192	51.0	45.0	96.0	0.0625	0.375	0.540291374607	53.0	35.0	88.0	0.204545454545	3.68181818182	0.0550088336293	62.0	26.0	88.0	0.409090909091	14.7272727273	0.000124236123431	none	0	1	0	0	0	0	0	0	0	0	0	0
X	87000042	493511	131.0	5.26837294407e-05	6.68678104439e-05	6.68678104439e-05	34.0	41.0	75.0	-0.0933333333333	0.653333333333	0.418923440946	35.0	40.0	75.0	-0.0666666666667	0.333333333333	0.563702861651	28.0	35.0	63.0	-0.111111111111	0.777777777778	0.3778216371	29.0	34.0	63.0	-0.0793650793651	0.396825396825	0.528733325121	none	0	1	0	0	0	0	0	0	0	0	0	0
X	87500084	494449	99.0	4.14602921636e-05	5.35950118212e-05	4.85388786306e-05	29.0	26.0	55.0	0.0545454545455	0.163636363636	0.685830434452	28.0	27.0	55.0	0.0181818181818	0.0181818181818	0.892738400944	24.0	21.0	45.0	0.0666666666667	0.2	0.654720846019	23.0	22.0	45.0	0.0222222222222	0.0222222222222	0.881497452191	none	0	1	0	0	0	0	0	0	0	0	0	0
X	88000100	494689	162.0	5.86226902155e-05	8.38910911704e-05	7.22676267311e-05	36.0	64.0	100.0	-0.28	7.84	0.00511026066086	42.0	58.0	100.0	-0.16	2.56	0.109598583399	37.0	39.0	76.0	-0.0263157894737	0.0526315789474	0.818545808382	43.0	33.0	76.0	0.131578947368	1.31578947368	0.25134910881	none	0	1	0	0	0	0	0	0	0	0	0	0
X	88500094	493970	46.0	1.72075227241e-05	2.53051804765e-05	2.12563516003e-05	15.0	13.0	28.0	0.0714285714286	0.142857142857	0.705456986111	15.0	13.0	28.0	0.0714285714286	0.142857142857	0.705456986111	8.0	10.0	18.0	-0.111111111111	0.222222222222	0.637351888234	8.0	10.0	18.0	-0.111111111111	0.222222222222	0.637351888234	none	0	1	0	0	0	0	0	0	0	0	0	0
X	89000338	493698	224.0	0.000103302018643	0.000107353078198	0.000114442432418	59.0	60.0	119.0	-0.00840336134454	0.00840336134454	0.926960352951	56.0	63.0	119.0	-0.0588235294118	0.411764705882	0.521075166667	66.0	46.0	112.0	0.178571428571	3.57142857143	0.0587817213554	63.0	49.0	112.0	0.125	1.75	0.185876732366	none	0	1	0	0	0	0	0	0	0	0	0	0
X	89500021	493840	81.0	3.8473999676e-05	3.64490523246e-05	4.04989470274e-05	19.0	22.0	41.0	-0.0731707317073	0.219512195122	0.639411852803	19.0	22.0	41.0	-0.0731707317073	0.219512195122	0.639411852803	27.0	15.0	42.0	0.285714285714	3.42857142857	0.0640775064511	27.0	15.0	42.0	0.285714285714	3.42857142857	0.0640775064511	none	0	1	0	0	0	0	0	0	0	0	0	0
X	90000001	493941	87.0	4.55519991254e-05	3.74538659476e-05	4.35274658309e-05	23.0	16.0	39.0	0.179487179487	1.25641025641	0.262331675408	25.0	14.0	39.0	0.282051282051	3.10256410256	0.0781690858243	31.0	19.0	50.0	0.24	2.88	0.0896860217704	33.0	17.0	50.0	0.32	5.12	0.0236516166554	none	0	1	0	0	0	0	0	0	0	0	0	0
X	90500042	494152	148.0	5.76745616733e-05	7.48757467338e-05	7.13343262802e-05	34.0	54.0	88.0	-0.227272727273	4.54545454545	0.0330062576612	38.0	50.0	88.0	-0.136363636364	1.63636363636	0.200825122695	38.0	28.0	66.0	0.151515151515	1.51515151515	0.218354690566	42.0	24.0	66.0	0.272727272727	4.90909090909	0.0267156984472	none	0	1	0	0	0	0	0	0	0	0	0	0
X	91000151	494734	22.0	1.21277292444e-05	7.0745087259e-06	1.16224071926e-05	6.0	3.0	9.0	0.333333333333	0	1.0	6.0	3.0	9.0	0.333333333333	0	1.0	9.0	4.0	13.0	0.384615384615	1.92307692308	0.165517858697	9.0	4.0	13.0	0.384615384615	1.92307692308	0.165517858697	na	1	0	0	0	0	0	0	0	0	0	0	0
X	91500000	493816	9.0	2.02504576603e-06	6.0751372981e-06	5.06261441509e-06	7.0	0.0	7.0	1.0	0	1.0	6.0	1.0	7.0	0.714285714286	0	1.0	2.0	1.0	3.0	0.333333333333	0	1.0	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	92000345	494401	69.0	2.32604707515e-05	3.9441667796e-05	3.33737189043e-05	24.0	20.0	44.0	0.0909090909091	0.363636363636	0.546493595407	26.0	18.0	44.0	0.181818181818	1.45454545455	0.227799993988	17.0	12.0	29.0	0.172413793103	0.862068965517	0.353160353316	19.0	10.0	29.0	0.310344827586	2.79310344828	0.0946707198455	none	0	1	0	0	0	0	0	0	0	0	0	0
X	92500054	493626	70.0	1.72195143692e-05	4.1529417008e-05	3.64648539583e-05	29.0	22.0	51.0	0.137254901961	0.960784313725	0.326989349598	32.0	19.0	51.0	0.254901960784	3.3137254902	0.0687035743229	14.0	12.0	26.0	0.0769230769231	0.153846153846	0.694886602372	17.0	9.0	26.0	0.307692307692	2.46153846154	0.116664464781	none	0	1	0	0	0	0	0	0	0	0	0	0
X	93000202	494521	84.0	2.93213028365e-05	4.95428909996e-05	4.14542557343e-05	24.0	30.0	54.0	-0.111111111111	0.666666666667	0.414216178243	28.0	26.0	54.0	0.037037037037	0.0740740740741	0.785494747118	17.0	17.0	34.0	0.0	0	1	21.0	13.0	34.0	0.235294117647	1.88235294118	0.170066961454	na	1	0	0	0	0	0	0	0	0	0	0	0
X	93500083	494220	59.0	3.33859414835e-05	2.22572943224e-05	3.08567034924e-05	8.0	15.0	23.0	-0.304347826087	2.13043478261	0.144399792213	7.0	16.0	23.0	-0.391304347826	3.52173913043	0.0605688602027	19.0	18.0	37.0	0.027027027027	0.027027027027	0.869417060741	18.0	19.0	37.0	-0.027027027027	0.027027027027	0.869417060741	none	0	1	0	0	0	0	0	0	0	0	0	0
X	94000127	493605	285.0	0.000139787887076	0.000119528773007	0.000133710152855	56.0	83.0	139.0	-0.194244604317	5.24460431655	0.0220149344437	58.0	81.0	139.0	-0.165467625899	3.80575539568	0.0510767318205	83.0	75.0	158.0	0.0506329113924	0.405063291139	0.524485879319	85.0	73.0	158.0	0.0759493670886	0.911392405063	0.339745242438	none	0	1	0	0	0	0	0	0	0	0	0	0
X	94500137	493626	297.0	0.000122562425804	0.000160040192372	0.000147378784748	74.0	97.0	171.0	-0.134502923977	3.09356725146	0.0786023168906	69.0	102.0	171.0	-0.19298245614	6.36842105263	0.0116168914342	82.0	53.0	135.0	0.214814814815	6.22962962963	0.0125630010159	77.0	58.0	135.0	0.140740740741	2.67407407407	0.101994631475	none	0	1	0	0	0	0	0	0	0	0	0	0
X	95000017	494865	38.0	1.21245188082e-05	2.12179079143e-05	1.66712133612e-05	9.0	15.0	24.0	-0.25	1.5	0.22067136192	8.0	16.0	24.0	-0.333333333333	2.66666666667	0.10247043486	10.0	5.0	15.0	0.333333333333	1.66666666667	0.196705602459	9.0	6.0	15.0	0.2	0.6	0.438578026081	none	0	1	0	0	0	0	0	0	0	0	0	0
X	95500160	494709	29.0	1.51604276453e-05	1.31390372926e-05	1.71818179981e-05	10.0	4.0	14.0	0.428571428571	2.57142857143	0.108809430041	9.0	5.0	14.0	0.285714285714	1.14285714286	0.285049407403	11.0	5.0	16.0	0.375	2.25	0.133614402538	10.0	6.0	16.0	0.25	1.0	0.317310507863	none	0	1	0	0	0	0	0	0	0	0	0	0
X	96000069	494639	37.0	1.21300584871e-05	2.32492787669e-05	1.7689668627e-05	18.0	6.0	24.0	0.5	6.0	0.0143058784354	19.0	5.0	24.0	0.583333333333	8.16666666667	0.00426672482218	9.0	5.0	14.0	0.285714285714	1.14285714286	0.285049407403	10.0	4.0	14.0	0.428571428571	2.57142857143	0.108809430041	none	0	1	0	0	0	0	0	0	0	0	0	0
X	96500009	494793	22.0	7.07366514886e-06	1.41473302977e-05	1.1621021316e-05	7.0	8.0	15.0	-0.0666666666667	0.0666666666667	0.796253414738	8.0	7.0	15.0	0.0666666666667	0.0666666666667	0.796253414738	6.0	2.0	8.0	0.5	0	1.0	7.0	1.0	8.0	0.75	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	97000324	494187	162.0	7.18351555181e-05	7.79057320407e-05	7.79057320407e-05	27.0	56.0	83.0	-0.349397590361	10.1325301205	0.00145675309429	28.0	55.0	83.0	-0.325301204819	8.78313253012	0.00304028651018	42.0	38.0	80.0	0.05	0.2	0.654720846019	43.0	37.0	80.0	0.075	0.45	0.502334954361	124	0	0	0	0	0	0	0	0	0	0	0	1
X	97500010	493857	94.0	2.93607258781e-05	5.46716964627e-05	4.30286499938e-05	36.0	25.0	61.0	0.180327868852	1.98360655738	0.159010978501	34.0	27.0	61.0	0.114754098361	0.803278688525	0.370114899917	26.0	13.0	39.0	0.333333333333	4.33333333333	0.0373729883407	24.0	15.0	39.0	0.230769230769	2.07692307692	0.149541354585	none	0	1	0	0	0	0	0	0	0	0	0	0
X	98000595	493707	221.0	9.51981640933e-05	0.000104312881932	0.000102793762292	62.0	60.0	122.0	0.016393442623	0.0327868852459	0.856311460719	64.0	58.0	122.0	0.0491803278689	0.295081967213	0.586982140571	62.0	49.0	111.0	0.117117117117	1.52252252252	0.217238159155	64.0	47.0	111.0	0.153153153153	2.6036036036	0.106621033857	none	0	1	0	0	0	0	0	0	0	0	0	0
X	98500049	492633	134.0	5.78523972206e-05	6.49570775811e-05	6.54645547497e-05	35.0	37.0	72.0	-0.0277777777778	0.0555555555556	0.813663715767	32.0	40.0	72.0	-0.111111111111	0.888888888889	0.345778586151	43.0	22.0	65.0	0.323076923077	6.78461538462	0.00919468391176	40.0	25.0	65.0	0.230769230769	3.46153846154	0.0628118475161	none	0	1	0	0	0	0	0	0	0	0	0	0
X	99000065	493535	170.0	8.20610493683e-05	8.30741487433e-05	8.56068971805e-05	46.0	41.0	87.0	0.0574712643678	0.287356321839	0.591919663401	49.0	38.0	87.0	0.126436781609	1.3908045977	0.238269269346	50.0	36.0	86.0	0.162790697674	2.27906976744	0.13113050287	53.0	33.0	86.0	0.232558139535	4.6511627907	0.0310325195001	none	0	1	0	0	0	0	0	0	0	0	0	0
X	99500070	493776	180.0	9.51848611516e-05	7.39201581284e-05	8.75903243576e-05	40.0	41.0	81.0	-0.0123456790123	0.0123456790123	0.911528237909	37.0	44.0	81.0	-0.0864197530864	0.604938271605	0.436700030723	62.0	44.0	106.0	0.169811320755	3.05660377358	0.0804095747477	59.0	47.0	106.0	0.11320754717	1.35849056604	0.24379925103	none	0	1	0	0	0	0	0	0	0	0	0	0
X	100000087	493742	157.0	5.97478035087e-05	8.70900186737e-05	7.54442603627e-05	48.0	50.0	98.0	-0.0204081632653	0.0408163265306	0.839892873271	44.0	54.0	98.0	-0.102040816327	1.02040816327	0.312422211243	50.0	17.0	67.0	0.492537313433	16.2537313433	5.54003810775e-05	46.0	21.0	67.0	0.373134328358	9.32835820896	0.00225634424064	none	0	1	0	0	0	0	0	0	0	0	0	0
X	100500110	493381	283.0	0.000131744027435	0.000133770858626	0.000143905014583	70.0	79.0	149.0	-0.0604026845638	0.543624161074	0.46093462542	68.0	81.0	149.0	-0.0872483221477	1.13422818792	0.286875252466	77.0	69.0	146.0	0.0547945205479	0.438356164384	0.507916933719	75.0	71.0	146.0	0.027397260274	0.109589041096	0.740612492523	none	0	1	0	0	0	0	0	0	0	0	0	0
X	101000083	494590	30.0	7.07656847085e-06	1.92078287066e-05	1.41531369417e-05	17.0	4.0	21.0	0.619047619048	8.04761904762	0.00455634980319	17.0	4.0	21.0	0.619047619048	8.04761904762	0.00455634980319	2.0	7.0	9.0	-0.555555555556	0	1.0	2.0	7.0	9.0	-0.555555555556	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
X	101500015	494258	84.0	3.94530791611e-05	3.03485224316e-05	4.29937401114e-05	19.0	24.0	43.0	-0.116279069767	0.581395348837	0.445765907915	21.0	22.0	43.0	-0.0232558139535	0.0232558139535	0.878793717959	23.0	26.0	49.0	-0.0612244897959	0.183673469388	0.668235141795	25.0	24.0	49.0	0.0204081632653	0.0204081632653	0.886403006367	none	0	1	0	0	0	0	0	0	0	0	0	0
X	102000036	494480	189.0	7.48260799223e-05	0.000101116324219	9.20158550396e-05	58.0	56.0	114.0	0.0175438596491	0.0350877192982	0.85141196756	55.0	59.0	114.0	-0.0350877192982	0.140350877193	0.707932441792	55.0	29.0	84.0	0.309523809524	8.04761904762	0.00455634980319	52.0	32.0	84.0	0.238095238095	4.7619047619	0.0290963317413	none	0	1	0	0	0	0	0	0	0	0	0	0
X	102500051	493935	167.0	6.57981313331e-05	9.11051049227e-05	8.14884549586e-05	53.0	45.0	98.0	0.0816326530612	0.65306122449	0.419020333534	49.0	49.0	98.0	0.0	0	1	36.0	37.0	73.0	-0.013698630137	0.013698630137	0.90682744679	32.0	41.0	73.0	-0.123287671233	1.1095890411	0.292171299317	na	1	0	0	0	0	0	0	0	0	0	0	0
X	103000209	493732	151.0	5.26601476104e-05	9.11425631719e-05	7.59521359766e-05	64.0	35.0	99.0	0.292929292929	8.49494949495	0.00356133661991	61.0	38.0	99.0	0.232323232323	5.34343434343	0.0208004550921	33.0	22.0	55.0	0.2	2.2	0.138010737569	30.0	25.0	55.0	0.0909090909091	0.454545454545	0.500184257071	none	0	1	0	0	0	0	0	0	0	0	0	0
X	103500314	494184	135.0	5.86825959562e-05	6.37414404351e-05	6.32355559872e-05	42.0	30.0	72.0	0.166666666667	2.0	0.15729920705	45.0	27.0	72.0	0.25	4.5	0.0338948535247	37.0	29.0	66.0	0.121212121212	0.969696969697	0.324755765403	40.0	26.0	66.0	0.212121212121	2.9696969697	0.0848377447966	none	0	1	0	0	0	0	0	0	0	0	0	0
X	104000082	494582	6.0	3.03286411556e-06	3.03286411556e-06	3.03286411556e-06	1.0	2.0	3.0	-0.333333333333	0	1.0	1.0	2.0	3.0	-0.333333333333	0	1.0	3.0	0.0	3.0	1.0	0	1.0	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
